MV61,#genre#
苏慧伦-记得记住我,http://em.21dtv.com/songs/60022687.mkv
关正杰-近代豪侠传,http://em.21dtv.com/songs/60024165.mkv
彭炽权+曾慧-几度悔情悭(戏曲),http://em.21dtv.com/songs/60092664.mkv
韩宝仪-几度花落时,http://em.21dtv.com/songs/60097481.mkv
青山-几度花落时,http://em.21dtv.com/songs/60022636.mkv
林玉英-几度花落时,http://em.21dtv.com/songs/60022635.mkv
谭炳文-几度花落时(演唱会),http://em.21dtv.com/songs/60022634.mkv
黄智博-记得发如雪,http://em.21dtv.com/songs/60067104.mkv
郭富城-家的发热纲,http://em.21dtv.com/songs/60022995.mkv
AKB48-君の第二章,http://em.21dtv.com/songs/60111576.mkv
侧田-决斗二世祖,http://em.21dtv.com/songs/60092290.mkv
SHINE-简单而隆重,http://em.21dtv.com/songs/60023260.mkv
保剑锋+李智楠-简单的一天,http://em.21dtv.com/songs/60023259.mkv
佚名-激动的心情,http://em.21dtv.com/songs/60022529.mkv
陈百潭-激动的心情,http://em.21dtv.com/songs/60022528.mkv
沈志仲-简单的幸福,http://em.21dtv.com/songs/60115262.mkv
邱琦雯-简单的幸福(无原唱),http://em.21dtv.com/songs/60023258.mkv
钟明艺-简单的微笑,http://em.21dtv.com/songs/60106352.mkv
江志丰-简单的情歌,http://em.21dtv.com/songs/60108665.mkv
守夜人 Night Keepers-间谍的名字,http://em.21dtv.com/songs/60131347.mkv
苍茫+许歌-简单的浪漫(演唱会),http://em.21dtv.com/songs/60023255.mkv
萧亚轩-简单的恋爱,http://em.21dtv.com/songs/60023256.mkv
[Group]
groupName=十六万歌曲MV等 - 70
萧煌奇-简单的快乐,http://em.21dtv.com/songs/60072069.mkv
简丹-简单的快乐,http://em.21dtv.com/songs/60023254.mkv
赤い公园-绝对的な关系,http://em.21dtv.com/songs/60099507.mkv
范英楠-简单的感觉,http://em.21dtv.com/songs/60088557.mkv
萧磊-简单的爱情,http://em.21dtv.com/songs/60107169.mkv
尚芸菲-决堤的爱情,http://em.21dtv.com/songs/60099207.mkv
林一峰-简单不简单,http://em.21dtv.com/songs/60076038.mkv
吴雨霏-鸡蛋爱石头,http://em.21dtv.com/songs/60022513.mkv
张胜淼+熊小龙-坚持走下去,http://em.21dtv.com/songs/60117743.mkv
林玉英-酒场烟花泪,http://em.21dtv.com/songs/60095699.mkv
佚名-酒场烟花泪(无原唱),http://em.21dtv.com/songs/60024393.mkv
雷雨哥-就差一点点,http://em.21dtv.com/songs/60121109.mkv
佚名-纠缠一辈子,http://em.21dtv.com/songs/60024292.mkv
陈小春+蔡安荞-机车与芭乐,http://em.21dtv.com/songs/60022506.mkv
佚名-交出我的心,http://em.21dtv.com/songs/60023445.mkv
罗文-交出我的心,http://em.21dtv.com/songs/60023444.mkv
THE BLACK EYED PEAS-just cant get enough,http://em.21dtv.com/songs/60073452.mkv
MICHAEL JACKSON+SIEDH GARRETT-just cant stop loving you,http://em.21dtv.com/songs/60003101.mkv
陈淑萍-叫出你的名(无原唱),http://em.21dtv.com/songs/60023501.mkv
王洪迪-交出你的爱,http://em.21dtv.com/songs/60121925.mkv
凤飞飞-就从今夜起,http://em.21dtv.com/songs/60024597.mkv
王觉-基层公仆情,http://em.21dtv.com/songs/60106143.mkv
张瀛仁-坚持到最后,http://em.21dtv.com/songs/60023189.mkv
荞菲-酒场的心声(无原唱),http://em.21dtv.com/songs/60095880.mkv
孙艳-仅存的温柔,http://em.21dtv.com/songs/60024118.mkv
阎维文-警察的情怀,http://em.21dtv.com/songs/60088824.mkv
张曼-今朝多美好,http://em.21dtv.com/songs/60096278.mkv
金玲-吉春的故事,http://em.21dtv.com/songs/60108071.mkv
崔京浩-警察的承诺,http://em.21dtv.com/songs/60091006.mkv
姚瑶-姐不做小三,http://em.21dtv.com/songs/60094866.mkv
谢天笑-脚步在靠近(演唱会),http://em.21dtv.com/songs/60076068.mkv
花世纪-就不要再说,http://em.21dtv.com/songs/60111370.mkv
叶民志-举杯邀明月,http://em.21dtv.com/songs/60090792.mkv
廖峻-脚步踏乎定(无原唱),http://em.21dtv.com/songs/60023491.mkv
酒吧伤心人-酒吧伤心人,http://em.21dtv.com/songs/60064416.mkv
袁凤仪-吉卜赛情人,http://em.21dtv.com/songs/60093131.mkv
二人转+闫学晶+董宝贵-江北送情郎,http://em.21dtv.com/songs/60070800.mkv
梅艳芳-将冰山劈开(演唱会),http://em.21dtv.com/songs/60023373.mkv
许志安+何韵诗-将冰山劈开(HD演唱会),http://em.21dtv.com/songs/60023372.mkv
苏小花-姐不是传说,http://em.21dtv.com/songs/60069514.mkv
李姝漫-决不让你走,http://em.21dtv.com/songs/60108566.mkv
尹光-酒杯敲你头,http://em.21dtv.com/songs/60090999.mkv
佚名-酒杯敲钢琴,http://em.21dtv.com/songs/60024385.mkv
杨千嬅+黄耀明-酒杯敲钢琴(演唱会),http://em.21dtv.com/songs/60024384.mkv
胡海泉-经不起的爱,http://em.21dtv.com/songs/60108824.mkv
江海泉-经不起的爱,http://em.21dtv.com/songs/60101127.mkv
施文彬-酒杯来作伴,http://em.21dtv.com/songs/60095575.mkv
红蔷薇-酒杯里的泪,http://em.21dtv.com/songs/60121996.mkv
承利-绝版囧加加,http://em.21dtv.com/songs/60126943.mkv
谭咏麟-讲不会清楚,http://em.21dtv.com/songs/60023413.mkv
许志安-救不回的爱,http://em.21dtv.com/songs/60024575.mkv
六折真人-街边的烟头,http://em.21dtv.com/songs/60023577.mkv
徐若瑄-假扮的天使,http://em.21dtv.com/songs/60023076.mkv
伍佰+徐若瑄-假扮的天使(演唱会),http://em.21dtv.com/songs/60023075.mkv
DJ舞曲-劲爆的士高,http://em.21dtv.com/songs/50000149.mkv
曾星瑜-戒不掉难受,http://em.21dtv.com/songs/60126969.mkv
齐旦布+次仁桑珠+索朗扎西+雪莲三姐-洁白的哈达,http://em.21dtv.com/songs/60128643.mkv
陶然-剪不断的线,http://em.21dtv.com/songs/60120111.mkv
陶然-剪不断的线,http://em.21dtv.com/songs/60023234.mkv
梦想年代-戒不掉的爱,http://em.21dtv.com/songs/60068378.mkv
孙楠-讲不出再见,http://em.21dtv.com/songs/60109265.mkv
谭咏麟-讲不出再见(演唱会),http://em.21dtv.com/songs/60023412.mkv
李潮-举杯吧朋友,http://em.21dtv.com/songs/60076199.mkv
阎维文-举杯吧朋友,http://em.21dtv.com/songs/60024712.mkv
曹格-剪爱^听海,http://em.21dtv.com/songs/60100097.mkv
陈升-旧爱七条通,http://em.21dtv.com/songs/60024499.mkv
李玟-就爱看电影,http://em.21dtv.com/songs/60091335.mkv
林俊吉-将爱还乎你,http://em.21dtv.com/songs/60064390.mkv
大庆小芳-就爱广场舞,http://em.21dtv.com/songs/60127882.mkv
熊天平-就爱到这里,http://em.21dtv.com/songs/60024591.mkv
群星-骄傲的信仰,http://em.21dtv.com/songs/60069511.mkv
高能少年团-骄傲的少年,http://em.21dtv.com/songs/60136013.mkv
男人唐潮-骄傲的男人(演唱会),http://em.21dtv.com/songs/60076066.mkv
庾澄庆-骄傲的理由,http://em.21dtv.com/songs/60023474.mkv
李春波-骄傲的骆驼,http://em.21dtv.com/songs/60088017.mkv
仇泽-骄傲的狼狈,http://em.21dtv.com/songs/60069510.mkv
童话演唱团-骄傲的海盗,http://em.21dtv.com/songs/60023473.mkv
任静+付笛生-讲爱的地方,http://em.21dtv.com/songs/60126596.mkv
刘贤维-骄傲的沉默,http://em.21dtv.com/songs/60093643.mkv
中岛美嘉-见いない星,http://em.21dtv.com/songs/60023277.mkv
酒井法子-镜のドレス,http://em.21dtv.com/songs/60024280.mkv
河西智美-今さらさら,http://em.21dtv.com/songs/60106065.mkv
AKB48-君について,http://em.21dtv.com/songs/60059364.mkv
黄立成+MACHI-jump 2003,http://em.21dtv.com/songs/60003090.mkv
顺子-if you want my love,http://em.21dtv.com/songs/60002807.mkv
佚名-if you wanna be happy,http://em.21dtv.com/songs/60002803.mkv
佚名-if you really love me,http://em.21dtv.com/songs/60002801.mkv
佚名-if youre not the one,http://em.21dtv.com/songs/60002808.mkv
方大同-if you leave me now,http://em.21dtv.com/songs/60082212.mkv
佚名-if you had my love,http://em.21dtv.com/songs/60002797.mkv
THE SCRIPT-if you ever come back,http://em.21dtv.com/songs/60062169.mkv
AK-if you come to me,http://em.21dtv.com/songs/60002792.mkv
CELINE DION-if you asked me to,http://em.21dtv.com/songs/60002790.mkv
张娜拉-if you ask me to,http://em.21dtv.com/songs/60002789.mkv
佚名-i went to your wedding,http://em.21dtv.com/songs/60002714.mkv
JASON MRAZ-i wont give up,http://em.21dtv.com/songs/60066662.mkv
PETER CETERA+CRYSTAL BERNARD-i wanna take forever tonight(无原唱),http://em.21dtv.com/songs/60002694.mkv
佚名-i want to break free,http://em.21dtv.com/songs/60002699.mkv
林景滢-i wanna make you mine,http://em.21dtv.com/songs/60002693.mkv
SHANIA TWAIN-i wont leave you lonely,http://em.21dtv.com/songs/60002739.mkv
JESSICA SIMPSON-i wanna love you forever,http://em.21dtv.com/songs/60002691.mkv
BACKSTREET BOYS-i want it that way,http://em.21dtv.com/songs/60002696.mkv
陈钰芸-i wanna hold your heart,http://em.21dtv.com/songs/60069095.mkv
THE BEATLES-i wanna hold your hand,http://em.21dtv.com/songs/60002689.mkv
郭富城-i wanna hold you forever,http://em.21dtv.com/songs/60002688.mkv
S.LUKATHER-i wont hold you back(无原唱),http://em.21dtv.com/songs/60002737.mkv
NATASHA BEDINGFIELD-i wanna have your babies,http://em.21dtv.com/songs/60002687.mkv
JAMES HORNER-if we hold on together(无原唱),http://em.21dtv.com/songs/60002785.mkv
佚名-i wanna dance with somebody,http://em.21dtv.com/songs/60002685.mkv
佚名-i wanna dance with somebody(无原唱),http://em.21dtv.com/songs/60002684.mkv
JANN ARDEN-i would die for you,http://em.21dtv.com/songs/60002740.mkv
佚名-i will come to you,http://em.21dtv.com/songs/60002722.mkv
