MV164,#genre#
杨升昊-说爱你,http://em.21dtv.com/songs/60148470.mkv
杨乃文-花房姑娘,http://em.21dtv.com/songs/60148469.mkv
李秉成+张靓颖-终于等到你,http://em.21dtv.com/songs/60148468.mkv
李玉刚-故乡,http://em.21dtv.com/songs/60148467.mkv
李昱和+邰正宵-好人好梦,http://em.21dtv.com/songs/60148466.mkv
李昱和+梅林组合-敖包相会,http://em.21dtv.com/songs/60148465.mkv
李斯丹妮+艾菲-兰花草,http://em.21dtv.com/songs/60148464.mkv
李代沫-原来爱情没有刚刚好,http://em.21dtv.com/songs/60148463.mkv
最后一只恐龙-听说爱情回来过,http://em.21dtv.com/songs/60148462.mkv
戴佩妮-怎样,http://em.21dtv.com/songs/60148461.mkv
彭佳慧+顺子-酒干倘卖无,http://em.21dtv.com/songs/60148460.mkv
彭佳慧+张磊-你怎么舍得我难过,http://em.21dtv.com/songs/60148459.mkv
彭佳慧-走在红毯那一天,http://em.21dtv.com/songs/60148458.mkv
彭佳慧-相见恨晚,http://em.21dtv.com/songs/60148457.mkv
张韶涵-香水百合,http://em.21dtv.com/songs/60148456.mkv
张芸京-青花,http://em.21dtv.com/songs/60148455.mkv
张继科+黄贯中+叶世荣-不再犹豫,http://em.21dtv.com/songs/60148454.mkv
张津涤-不想回家的女人,http://em.21dtv.com/songs/60148453.mkv
张津涤-一百个放心,http://em.21dtv.com/songs/60148452.mkv
张泽禹+胡钰佳-水手,http://em.21dtv.com/songs/60148451.mkv
张恒远+汪峰-像个孩子,http://em.21dtv.com/songs/60148450.mkv
张学友-祝福,http://em.21dtv.com/songs/60148449.mkv
张学友-吻别,http://em.21dtv.com/songs/60148448.mkv
张信哲+岳云鹏-不能这样活+原来的我+五环之歌,http://em.21dtv.com/songs/60148447.mkv
张信哲-过火,http://em.21dtv.com/songs/60148446.mkv
张信哲-爱如潮水,http://em.21dtv.com/songs/60148445.mkv
张信哲-宽容,http://em.21dtv.com/songs/60148444.mkv
张佳-好想再爱你,http://em.21dtv.com/songs/60148443.mkv
庞龙-幸福的两口子,http://em.21dtv.com/songs/60148442.mkv
庞龙-家在东北,http://em.21dtv.com/songs/60148441.mkv
庞龙-兄弟干杯,http://em.21dtv.com/songs/60148440.mkv
庞龙-你是我的玫瑰花,http://em.21dtv.com/songs/60148439.mkv
庄心妍-以后的以后,http://em.21dtv.com/songs/60148438.mkv
平安-回家,http://em.21dtv.com/songs/60148437.mkv
左小祖咒+钟欣潼-把悲伤留给自己,http://em.21dtv.com/songs/60148436.mkv
崔子格-卜卦,http://em.21dtv.com/songs/60148435.mkv
崔天琪-魔鬼中的天使,http://em.21dtv.com/songs/60148434.mkv
尚雯婕-小星星 THE STAR,http://em.21dtv.com/songs/60148433.mkv
小沈阳+范书铭+我想和你唱-大笑江湖,http://em.21dtv.com/songs/60148432.mkv
容祖儿+狄迪-挥着翅膀的女孩,http://em.21dtv.com/songs/60148431.mkv
安东阳+黑鸭子-情为何物,http://em.21dtv.com/songs/60148430.mkv
孟根花+阿宝-山丹丹花开红艳艳,http://em.21dtv.com/songs/60148429.mkv
姚伟涛-星晴,http://em.21dtv.com/songs/60148428.mkv
大海-想你想到心里头,http://em.21dtv.com/songs/60148427.mkv
唐宝-给我一首歌的时间,http://em.21dtv.com/songs/60148426.mkv
唐古-相思的苦,http://em.21dtv.com/songs/60148425.mkv
哎呀你是从哪儿冒出来的9号+请叫我斗牛士-好男人,http://em.21dtv.com/songs/60148424.mkv
周蕙-约定,http://em.21dtv.com/songs/60148423.mkv
周华健-朋友,http://em.21dtv.com/songs/60148422.mkv
吴克群-将军令+WE WILL ROCK YOU,http://em.21dtv.com/songs/60148421.mkv
叶世荣+黄贯中-大地,http://em.21dtv.com/songs/60148420.mkv
古振邦+陆蔚琳-SAY SOMETHING,http://em.21dtv.com/songs/60148419.mkv
卓依婷-电话情思,http://em.21dtv.com/songs/60148418.mkv
华语群星-光明,http://em.21dtv.com/songs/60148417.mkv
刘铭-平凡之路,http://em.21dtv.com/songs/60148416.mkv
刘铭-值得,http://em.21dtv.com/songs/60148415.mkv
刘铭-不再见,http://em.21dtv.com/songs/60148414.mkv
刘惜君-不期而遇,http://em.21dtv.com/songs/60148413.mkv
刘博宽-8+8等于8,http://em.21dtv.com/songs/60148412.mkv
凤凰传奇+董雪一家-月亮之上,http://em.21dtv.com/songs/60148411.mkv
凤凰传奇-开门大吉,http://em.21dtv.com/songs/60148410.mkv
凤凰传奇-中国味道,http://em.21dtv.com/songs/60148409.mkv
冷漠+杨小曼-我爱你胜过你爱我,http://em.21dtv.com/songs/60148408.mkv
冷漠+杜青-父母缘,http://em.21dtv.com/songs/60148407.mkv
冷漠-风雨漫天飞,http://em.21dtv.com/songs/60148406.mkv
冷漠-痴心的痴情,http://em.21dtv.com/songs/60148405.mkv
六人行组合-爱的主打歌,http://em.21dtv.com/songs/60148404.mkv
八三夭+任贤齐+CHI JAN-干啦干啦,http://em.21dtv.com/songs/60148403.mkv
任贤齐+侯磊-金曲串烧,http://em.21dtv.com/songs/60148402.mkv
任妙音-好想好想你,http://em.21dtv.com/songs/60148401.mkv
任军太-女人心,http://em.21dtv.com/songs/60148400.mkv
五月天-盛夏光年,http://em.21dtv.com/songs/60148399.mkv
于脖-下沙,http://em.21dtv.com/songs/60148398.mkv
万茜+音频怪物-为你成全,http://em.21dtv.com/songs/60148397.mkv
WONDER GIRLS-AIN'T NOBODY,http://em.21dtv.com/songs/60148396.mkv
VAV-ABC,http://em.21dtv.com/songs/60148395.mkv
SNH48-小苹果+GENTLEMAN,http://em.21dtv.com/songs/60148394.mkv
SILENTO-WATCH ME,http://em.21dtv.com/songs/60148393.mkv
S.H.E-痛快,http://em.21dtv.com/songs/60148392.mkv
S.H.E-恋人未满,http://em.21dtv.com/songs/60148391.mkv
S.H.E-中国话,http://em.21dtv.com/songs/60148390.mkv
S.H.E-不想长大,http://em.21dtv.com/songs/60148389.mkv
S.H.E-SUPER STAR,http://em.21dtv.com/songs/60148388.mkv
PSY-江南STYLE,http://em.21dtv.com/songs/60148387.mkv
IKON-存在,http://em.21dtv.com/songs/60148386.mkv
IKON-北京北京,http://em.21dtv.com/songs/60148385.mkv
HOPE-你不是真正的快乐,http://em.21dtv.com/songs/60148384.mkv
HEBE-寂寞寂寞就好,http://em.21dtv.com/songs/60148383.mkv
ELLA-坏女孩,http://em.21dtv.com/songs/60148382.mkv
CHLOEBABY+岳佳音-世上只有妈妈好2016,http://em.21dtv.com/songs/60148381.mkv
ANTON POWERS+PIXIE LOTT-BABY,http://em.21dtv.com/songs/60148380.mkv
A LIN-给我一个理由忘记,http://em.21dtv.com/songs/60148379.mkv
8090组合-外面的世界,http://em.21dtv.com/songs/60148378.mkv
MATTEO-C哩C哩,http://em.21dtv.com/songs/60148377.mkv
MATTEO-PANAMA,http://em.21dtv.com/songs/60148376.mkv
齐航-美丽乡村我的家,http://em.21dtv.com/songs/60148375.mkv
齐航-我,http://em.21dtv.com/songs/60148374.mkv
齐航-军人的使命,http://em.21dtv.com/songs/60148373.mkv
齐航-一生相伴,http://em.21dtv.com/songs/60148372.mkv
黄艺-熬冬,http://em.21dtv.com/songs/60148371.mkv
黄美珍-告诉我什么是爱,http://em.21dtv.com/songs/60148370.mkv
黄圣君+韦晴晴-骆越情歌,http://em.21dtv.com/songs/60148369.mkv
高安+邓滢滢-你是我的幸福,http://em.21dtv.com/songs/60148368.mkv
高安+张渼壹-今生爱上你,http://em.21dtv.com/songs/60148367.mkv
骆俊宇-记号,http://em.21dtv.com/songs/60148366.mkv
陆陟臣-微光,http://em.21dtv.com/songs/60148365.mkv
银悦西-朋友你今天笑了吗,http://em.21dtv.com/songs/60148364.mkv
钱韵多-幻像,http://em.21dtv.com/songs/60148363.mkv
那英-一眼千年,http://em.21dtv.com/songs/60148362.mkv
邝氏姐妹-老街,http://em.21dtv.com/songs/60148361.mkv
邓超予-家,http://em.21dtv.com/songs/60148360.mkv
邓文怡+邓力玮-追光者,http://em.21dtv.com/songs/60148359.mkv
邓峰-好好过,http://em.21dtv.com/songs/60148358.mkv
超音界+夏琳恩-裙下,http://em.21dtv.com/songs/60148357.mkv
赤世代-即刻救援,http://em.21dtv.com/songs/60148356.mkv
谭嘉仪-花森林,http://em.21dtv.com/songs/60148355.mkv
许艺娜-只要有你的地方,http://em.21dtv.com/songs/60148354.mkv
许明明-你是不是,http://em.21dtv.com/songs/60148353.mkv
苏子-谁的错,http://em.21dtv.com/songs/60148352.mkv
舒心怡-云,http://em.21dtv.com/songs/60148351.mkv
脆乐团-你说风景无法带走,http://em.21dtv.com/songs/60148350.mkv
聂诗-雪国,http://em.21dtv.com/songs/60148348.mkv
群星-噢湾又湾,http://em.21dtv.com/songs/60148347.mkv
神弦乐-面子,http://em.21dtv.com/songs/60148346.mkv
王晓瑾-别的小朋友都回家了,http://em.21dtv.com/songs/60148345.mkv
牟虹霓-同圆中国梦,http://em.21dtv.com/songs/60148344.mkv
潘美辰-早已习惯一个人,http://em.21dtv.com/songs/60148343.mkv
洛天依-维密你开场,http://em.21dtv.com/songs/60148342.mkv
毛不易-请记住我,http://em.21dtv.com/songs/60148341.mkv
林忆莲-血腥爱情故事,http://em.21dtv.com/songs/60148340.mkv
林俊杰-匆匆那年,http://em.21dtv.com/songs/60148339.mkv
杜德伟-你在我的爱情里,http://em.21dtv.com/songs/60148338.mkv
李荣浩-香水,http://em.21dtv.com/songs/60148337.mkv
李艾-久远的歌,http://em.21dtv.com/songs/60148336.mkv
徐大理+哈哲雷儿-你懂得,http://em.21dtv.com/songs/60148335.mkv
徐大理-阳光路上,http://em.21dtv.com/songs/60148334.mkv
徐大理-等待,http://em.21dtv.com/songs/60148333.mkv
徐大理-敢问路在何方,http://em.21dtv.com/songs/60148332.mkv
徐大理-我想大声告诉你,http://em.21dtv.com/songs/60148331.mkv
徐大理-我们结婚吧,http://em.21dtv.com/songs/60148330.mkv
徐大理-在那桃花盛开的地方,http://em.21dtv.com/songs/60148329.mkv
徐大理-举杯吧朋友,http://em.21dtv.com/songs/60148328.mkv
张靓颖-老伴,http://em.21dtv.com/songs/60148327.mkv
尹馨-高原蓝,http://em.21dtv.com/songs/60148326.mkv
尹馨-遇上你是我的缘,http://em.21dtv.com/songs/60148325.mkv
尹馨-美丽之路,http://em.21dtv.com/songs/60148324.mkv
尹馨-真情永远,http://em.21dtv.com/songs/60148323.mkv
尹馨-白发亲娘,http://em.21dtv.com/songs/60148322.mkv
尹馨-父亲的草原母亲的河,http://em.21dtv.com/songs/60148321.mkv
尹馨-望月,http://em.21dtv.com/songs/60148320.mkv
尹馨-拉骆驼的黑小伙,http://em.21dtv.com/songs/60148319.mkv
尹馨-报答,http://em.21dtv.com/songs/60148318.mkv
尹馨-我爱你中国,http://em.21dtv.com/songs/60148317.mkv
尹馨-我和我的祖国,http://em.21dtv.com/songs/60148316.mkv
尹馨-妻子,http://em.21dtv.com/songs/60148315.mkv
尹馨-好日子,http://em.21dtv.com/songs/60148314.mkv
尹馨-呼伦贝尔大草原,http://em.21dtv.com/songs/60148313.mkv
尹馨-今天是你的生日,http://em.21dtv.com/songs/60148312.mkv
尹亮-黄昏放牛,http://em.21dtv.com/songs/60148311.mkv
尹亮-你是我的眼,http://em.21dtv.com/songs/60148310.mkv
小青龙-为梦而战,http://em.21dtv.com/songs/60148309.mkv
孟鹏-一定要幸福,http://em.21dtv.com/songs/60148308.mkv
哈哲雷儿-美丽神奇的地方,http://em.21dtv.com/songs/60148307.mkv
哈哲雷儿-祖国你好,http://em.21dtv.com/songs/60148306.mkv
哈哲雷儿-我要去西藏,http://em.21dtv.com/songs/60148305.mkv
哈哲雷儿-康美之恋,http://em.21dtv.com/songs/60148304.mkv
哈哲雷儿-孝敬父母,http://em.21dtv.com/songs/60148303.mkv
哈哲雷儿-为了山里的孩子,http://em.21dtv.com/songs/60148302.mkv
吴雨霏-奉爱之名,http://em.21dtv.com/songs/60148301.mkv
吴芊兴-前世今生的缘分,http://em.21dtv.com/songs/60148300.mkv
吴芊兴-你是我最大的安慰,http://em.21dtv.com/songs/60148299.mkv
吴芊兴-习惯,http://em.21dtv.com/songs/60148298.mkv
吴欢-一别多年,http://em.21dtv.com/songs/60148297.mkv
刘璐-山风吹过,http://em.21dtv.com/songs/60148296.mkv
刘思涵-消失日,http://em.21dtv.com/songs/60148295.mkv
刘大成-不忘入党那一天,http://em.21dtv.com/songs/60148294.mkv
佚名-囧架架,http://em.21dtv.com/songs/60148293.mkv
任伯儒-后海,http://em.21dtv.com/songs/60148292.mkv
乔韶丽-勇敢向前方,http://em.21dtv.com/songs/60148291.mkv
龚爽+石倚洁-冰雪之约,http://em.21dtv.com/songs/60148290.mkv
黄鸿升-感觉对了,http://em.21dtv.com/songs/60148289.mkv
黄俊平-唱歌的小孩,http://em.21dtv.com/songs/60148288.mkv
魏如昀-美的你,http://em.21dtv.com/songs/60148287.mkv
高进-今遇兰,http://em.21dtv.com/songs/60148286.mkv
马文静-静听花开,http://em.21dtv.com/songs/60148285.mkv
顽童MJ116-2030,http://em.21dtv.com/songs/60148284.mkv
鞠丹阳-老张大哥,http://em.21dtv.com/songs/60148283.mkv
陶晶晶-一定要爱你,http://em.21dtv.com/songs/60148281.mkv
陈瑞-天上的星星是爱情的灯,http://em.21dtv.com/songs/60148280.mkv
闫泽-真经,http://em.21dtv.com/songs/60148279.mkv
钟子炫-拥抱你离去,http://em.21dtv.com/songs/60148278.mkv
连胜军-赶快离开,http://em.21dtv.com/songs/60148277.mkv
赵景春+于秋颖-我们是英雄的火箭军团,http://em.21dtv.com/songs/60148276.mkv
赵景春+于秋颖-愛的火焰,http://em.21dtv.com/songs/60148275.mkv
赵景春+于秋颖-五月赫哲乡,http://em.21dtv.com/songs/60148274.mkv
赵景春-晚风吹过哨塔,http://em.21dtv.com/songs/60148273.mkv
赵景春-故乡的月亮,http://em.21dtv.com/songs/60148272.mkv
赵景春-当兵的男儿走天涯,http://em.21dtv.com/songs/60148271.mkv
谭松韵-嘴角的甜,http://em.21dtv.com/songs/60148270.mkv
谢莉婷-心爱你甘知,http://em.21dtv.com/songs/60148269.mkv
苏勒亚其其格-健康走出来,http://em.21dtv.com/songs/60148268.mkv
肖豹-兄弟的泪,http://em.21dtv.com/songs/60148267.mkv
罗旭阳-与你白头,http://em.21dtv.com/songs/60148266.mkv
红卡-草原琪琪格,http://em.21dtv.com/songs/60148265.mkv
紫洛蓝-用爱将心偷,http://em.21dtv.com/songs/60148264.mkv
紫洛蓝-爱你那么多,http://em.21dtv.com/songs/60148263.mkv
紫洛蓝-时间久了就忘了,http://em.21dtv.com/songs/60148262.mkv
紫洛蓝-新女人花,http://em.21dtv.com/songs/60148261.mkv
紫洛蓝-我不想说再见,http://em.21dtv.com/songs/60148260.mkv
王霄阳-一棵树,http://em.21dtv.com/songs/60148259.mkv
王晰-你要忘了我,http://em.21dtv.com/songs/60148258.mkv
王旭-中国农民,http://em.21dtv.com/songs/60148257.mkv
王建荣-孤单的情人节下着伤心的雨,http://em.21dtv.com/songs/60148256.mkv
王建荣-女人没有错,http://em.21dtv.com/songs/60148255.mkv
王建荣-一朵回忆心上开,http://em.21dtv.com/songs/60148254.mkv
王峰-爱着她又不能伤害你,http://em.21dtv.com/songs/60148253.mkv
王峰-我爱上你的时候,http://em.21dtv.com/songs/60148252.mkv
王峰-初恋小镇,http://em.21dtv.com/songs/60148251.mkv
王品喆-一步之遥,http://em.21dtv.com/songs/60148250.mkv
王凯+喻越越-伟大梦想总会来临,http://em.21dtv.com/songs/60148249.mkv
熊七梅-留一个地址给我,http://em.21dtv.com/songs/60148248.mkv
满舒克-做我的猫,http://em.21dtv.com/songs/60148247.mkv
温奕心-疯语言,http://em.21dtv.com/songs/60148246.mkv
江都子-如果当初,http://em.21dtv.com/songs/60148245.mkv
毕建新-雨夜难眠,http://em.21dtv.com/songs/60148244.mkv
桃十五-我们就到这,http://em.21dtv.com/songs/60148243.mkv
杭娇-听心,http://em.21dtv.com/songs/60148242.mkv
李雨橙-星空与海,http://em.21dtv.com/songs/60148241.mkv
李鑫-洱海姑娘,http://em.21dtv.com/songs/60148240.mkv
李鑫-丫头,http://em.21dtv.com/songs/60148239.mkv
李自胜-都是爱情犯的错,http://em.21dtv.com/songs/60148238.mkv
朱莉叶-放开,http://em.21dtv.com/songs/60148237.mkv
望海高歌-飘雪的季节更想你,http://em.21dtv.com/songs/60148236.mkv
望海高歌-雪花飘飘,http://em.21dtv.com/songs/60148235.mkv
文静-距离,http://em.21dtv.com/songs/60148234.mkv
徐聪-戒不了情,http://em.21dtv.com/songs/60148233.mkv
张文成-亚麻色的信,http://em.21dtv.com/songs/60148231.mkv
张信哲+张艾嘉-永恒的印记,http://em.21dtv.com/songs/60148230.mkv
张也+张英席-到人民中去,http://em.21dtv.com/songs/60148229.mkv
廖昌永+张也-不忘初心,http://em.21dtv.com/songs/60148228.mkv
小溪-书画家乡,http://em.21dtv.com/songs/60148227.mkv
小旭GIRLS-明月行处,http://em.21dtv.com/songs/60148226.mkv
姚伟-让梦飞,http://em.21dtv.com/songs/60148225.mkv
妲己-陌生的城市,http://em.21dtv.com/songs/60148224.mkv
天佑+张勇-抬起头,http://em.21dtv.com/songs/60148223.mkv
夜猫组-驴子,http://em.21dtv.com/songs/60148222.mkv
周深-一缕执念,http://em.21dtv.com/songs/60148221.mkv
吴莫愁-乌烟瘴气,http://em.21dtv.com/songs/60148220.mkv
吴树雄-初恋情怀,http://em.21dtv.com/songs/60148219.mkv
叶子+黄超-身影,http://em.21dtv.com/songs/60148218.mkv
卢庚戌-当有一天我老了,http://em.21dtv.com/songs/60148216.mkv
南楚儿-宛在水中央,http://em.21dtv.com/songs/60148215.mkv
南楚儿-去留,http://em.21dtv.com/songs/60148214.mkv
刘子毅+张艺山-我带着故事你带着酒,http://em.21dtv.com/songs/60148213.mkv
刘子毅+张艺山-我带着故事你带着酒,http://em.21dtv.com/songs/60148212.mkv
凌波-心海爱河,http://em.21dtv.com/songs/60148211.mkv
余香凝-简单情歌,http://em.21dtv.com/songs/60148210.mkv
余振涛-爱上你却痛了我自己,http://em.21dtv.com/songs/60148209.mkv
于秋颖-赫哲花,http://em.21dtv.com/songs/60148208.mkv
于秋颖-梦北京,http://em.21dtv.com/songs/60148207.mkv
乐夏-关于流浪,http://em.21dtv.com/songs/60148206.mkv
七郎+黑面-感谢有你,http://em.21dtv.com/songs/60148205.mkv
七郎+邓咏家-恩爱甘甜,http://em.21dtv.com/songs/60148204.mkv
ROBYNN+KENDY-世界对我们,http://em.21dtv.com/songs/60148203.mkv
PSBOYZ-宝贝点进来,http://em.21dtv.com/songs/60148202.mkv
MELOMANCE-在不远的日子里,http://em.21dtv.com/songs/60148201.mkv
LILY AN-WHO KILLED U.N.OWEN,http://em.21dtv.com/songs/60148200.mkv
KQ先生-呼风又唤雨,http://em.21dtv.com/songs/60148199.mkv
FUYING+SAM-相思湖畔,http://em.21dtv.com/songs/60148198.mkv
FUYING+SAM-月光下,http://em.21dtv.com/songs/60148197.mkv
E GIRLS-DANCE WITH ME NOW,http://em.21dtv.com/songs/60148196.mkv
