MV21,#genre#
修竹-你是我唯一的守候,http://em.21dtv.com/songs/60093974.mkv
同名同姓-你是我网络的知己,http://em.21dtv.com/songs/60032165.mkv
网络歌手-你是我网络的知己,http://em.21dtv.com/songs/60067286.mkv
杨宗宪-你是我所有的生命,http://em.21dtv.com/songs/60032163.mkv
齐豫-你是我所有的回忆,http://em.21dtv.com/songs/60032162.mkv
斯琴高美-你是我手心里的宝,http://em.21dtv.com/songs/60032157.mkv
木禾-你是我伤心的回忆,http://em.21dtv.com/songs/60083528.mkv
平安-你是我生命中的糖,http://em.21dtv.com/songs/60097927.mkv
陈瑞-你是我生命的传奇,http://em.21dtv.com/songs/60032155.mkv
刘佳轩-你是我尚好的选择,http://em.21dtv.com/songs/60032154.mkv
林志炫-你是我前世的知己,http://em.21dtv.com/songs/60032152.mkv
范怡文-你是我前世的知己,http://em.21dtv.com/songs/60032151.mkv
晓依-你是我难忘的记忆,http://em.21dtv.com/songs/60115966.mkv
关彤-你是我们的贴心人,http://em.21dtv.com/songs/60083527.mkv
路童+寂悸-你是我今生的唯一,http://em.21dtv.com/songs/60130780.mkv
酷姐+于洋-你是我今生的唯一,http://em.21dtv.com/songs/60114140.mkv
晓雨-你是我今生的唯一,http://em.21dtv.com/songs/60032141.mkv
路童-你是我今生的唯一,http://em.21dtv.com/songs/60032140.mkv
艾歌-你是我今生的唯一,http://em.21dtv.com/songs/60032139.mkv
柯华兵-你是我今生的守候,http://em.21dtv.com/songs/60115243.mkv
认真+阿斯满-你是我今生的爱恋,http://em.21dtv.com/songs/60115387.mkv
小北-你是我戒不掉的烟,http://em.21dtv.com/songs/60032138.mkv
糖糖乐团-你是我戒不掉的烟,http://em.21dtv.com/songs/60032137.mkv
郑进一+曾心梅-你是我的心肝宝贝,http://em.21dtv.com/songs/60032118.mkv
郭欢+小春-你是我的我是你的,http://em.21dtv.com/songs/60076948.mkv
曾轶可-你是我的我是你的,http://em.21dtv.com/songs/60063353.mkv
贝贝-你是我的网络知己,http://em.21dtv.com/songs/60094301.mkv
囚鸟-你是我的网络情人,http://em.21dtv.com/songs/60067284.mkv
郭富城-你是我的二分之一,http://em.21dtv.com/songs/60093347.mkv
张学友-你是我的春夏秋冬,http://em.21dtv.com/songs/60032085.mkv
朱妍-你是我爱的风景线,http://em.21dtv.com/songs/60032071.mkv
代晶+代雯奇-你是太阳我是星星,http://em.21dtv.com/songs/60076939.mkv
慕容晓晓-你是天涯我是海角,http://em.21dtv.com/songs/60115951.mkv
马菀营-你是唐僧还是法海,http://em.21dtv.com/songs/60121151.mkv
徐志强-你是土豆我是地瓜,http://em.21dtv.com/songs/60032064.mkv
白户茉莉-你说她比我需要你(无原唱),http://em.21dtv.com/songs/60032270.mkv
詹曼铃-你是阮一生的安慰,http://em.21dtv.com/songs/60032048.mkv
王中平+甲子慧-你是阮今生的唯一,http://em.21dtv.com/songs/60099392.mkv
张智霖-你是如此难以忘记,http://em.21dtv.com/songs/60097926.mkv
罗力威-你是如此难以忘记(演唱会),http://em.21dtv.com/songs/60076938.mkv
梁朝伟-你是如此难以忘记(演唱会),http://em.21dtv.com/songs/60032043.mkv
孙耀威+黄靖宏-你是情人还是敌人,http://em.21dtv.com/songs/60032041.mkv
洋旭-你失去了最爱的人,http://em.21dtv.com/songs/60115267.mkv
洋旭-你失去了最爱的人,http://em.21dtv.com/songs/60031988.mkv
佚名-你是飘啊飘着的云,http://em.21dtv.com/songs/60032039.mkv
林依伦-你是飘啊飘着的云(演唱会),http://em.21dtv.com/songs/60032038.mkv
张也-你说那一天你要来,http://em.21dtv.com/songs/60032262.mkv
小木+赵露-难舍难婚,http://em.21dtv.com/songs/60111827.mkv
方皓玟-你是你本身的传奇,http://em.21dtv.com/songs/60125622.mkv
方皓玟-你是你本身的传奇,http://em.21dtv.com/songs/60117772.mkv
石梅-你说会爱我一辈子,http://em.21dtv.com/songs/60091794.mkv
龚天齐-你是个男人就别哭,http://em.21dtv.com/songs/60064643.mkv
尚芸菲-你说过不会离开我,http://em.21dtv.com/songs/60098298.mkv
陈兴瑜-你说过爱我一万年(演唱会),http://em.21dtv.com/songs/60062286.mkv
陈兴瑜-你说过爱我一万年,http://em.21dtv.com/songs/60032257.mkv
吴峙轩-你是否真的爱过我,http://em.21dtv.com/songs/60032020.mkv
凌飞-你是否为我流过泪,http://em.21dtv.com/songs/60032018.mkv
佚名-你是否曾偷偷的哭,http://em.21dtv.com/songs/60032013.mkv
叶顺有-那时的月亮那么圆,http://em.21dtv.com/songs/60030758.mkv
纪敏佳-那时的风那时的雨,http://em.21dtv.com/songs/60076792.mkv
黄玠-你是不是像我一样,http://em.21dtv.com/songs/60126484.mkv
冰火组合-你是不是我的情人(演唱会),http://em.21dtv.com/songs/60032002.mkv
高慧君-你是不爱我的对吗,http://em.21dtv.com/songs/60031999.mkv
金生水-你说爱我又不爱我,http://em.21dtv.com/songs/60061461.mkv
崔云飞-男人再累也要奋斗,http://em.21dtv.com/songs/60126817.mkv
思念-女人也有权利心碎,http://em.21dtv.com/songs/60032983.mkv
林蔷-男人也会为爱流泪,http://em.21dtv.com/songs/60031025.mkv
张信哲-男人也好女人也好,http://em.21dtv.com/songs/60083478.mkv
陈瑞-女人心,http://em.21dtv.com/songs/60127563.mkv
黄勇-男人无悔,http://em.21dtv.com/songs/60123392.mkv
叶欢-你让我悲伤又欢喜(无原唱),http://em.21dtv.com/songs/60031954.mkv
刘心宇-女人是用来疼爱的,http://em.21dtv.com/songs/60103112.mkv
阿勇-男人是天男人是地,http://em.21dtv.com/songs/60098824.mkv
衡越-女人是水男人是山,http://em.21dtv.com/songs/60099484.mkv
尹子-男人三十[HD],http://em.21dtv.com/songs/60129018.mkv
雯靖-你让世界从此不同,http://em.21dtv.com/songs/60031953.mkv
马文吉-男人没有钱怎么办,http://em.21dtv.com/songs/60030997.mkv
张天龙-男人没有钱,http://em.21dtv.com/songs/60105030.mkv
丁童-男人没有钱不是罪,http://em.21dtv.com/songs/60105540.mkv
王昊-男人流眼泪为了谁,http://em.21dtv.com/songs/60063018.mkv
喜瓜瓜-女人 铿锵的玫瑰,http://em.21dtv.com/songs/60115072.mkv
冷酷-女人 铿锵的玫瑰,http://em.21dtv.com/songs/60115020.mkv
林玉英-你若快乐我就快乐(无原唱),http://em.21dtv.com/songs/60031971.mkv
思予-女人就要活得漂亮,http://em.21dtv.com/songs/60131437.mkv
刘涛-女人花,http://em.21dtv.com/songs/60125201.mkv
卓依婷-女人何苦为难女人,http://em.21dtv.com/songs/60032934.mkv
辛晓琪-女人何苦为难女人,http://em.21dtv.com/songs/60032933.mkv
冷漠-男人的一半是女人,http://em.21dtv.com/songs/60099105.mkv
李翊君-男人的一半是女人,http://em.21dtv.com/songs/60062608.mkv
马云龙-女人的心怎么会变,http://em.21dtv.com/songs/60088976.mkv
庾澄庆-男人的心也会流泪,http://em.21dtv.com/songs/60030969.mkv
韩磊-男人底线,http://em.21dtv.com/songs/60114250.mkv
孙艳-男人的心女人的酒,http://em.21dtv.com/songs/60111813.mkv
逍遥-男人的心更容易碎,http://em.21dtv.com/songs/60030968.mkv
郭桓宇-你若懂我该有多好,http://em.21dtv.com/songs/60134330.mkv
郭桓宇-你若懂我该有多好,http://em.21dtv.com/songs/60114137.mkv
大哲-男人的痛2011,http://em.21dtv.com/songs/60030964.mkv
二兵-男人的泪女人的罪,http://em.21dtv.com/songs/60105558.mkv
高明骏+庞龙+阿浩-男人的累男人的泪,http://em.21dtv.com/songs/60030961.mkv
豪记大对唱-男人的泪女人的爱,http://em.21dtv.com/songs/60095928.mkv
沈石磊-男人的泪2011,http://em.21dtv.com/songs/60030960.mkv
张跃-男人的酒女人的泪,http://em.21dtv.com/songs/60132468.mkv
张杰+张宇-女人到底想要什么,http://em.21dtv.com/songs/60032908.mkv
李明翰-男人的错女人的泪,http://em.21dtv.com/songs/60030949.mkv
佚名-男人的背男人的悲,http://em.21dtv.com/songs/60030947.mkv
小崔建-男人别再伤女人心,http://em.21dtv.com/songs/60076819.mkv
马旭东-你若不离我就不弃,http://em.21dtv.com/songs/60130899.mkv
丁娜-女人不坏男人不爱,http://em.21dtv.com/songs/60101231.mkv
段成峰-男人不坏女人不爱,http://em.21dtv.com/songs/60030943.mkv
阿清-男人不坏女人不爱,http://em.21dtv.com/songs/60066170.mkv
袁哲-男人不坏女人不爱,http://em.21dtv.com/songs/60061446.mkv
欣哲-你若安好我不打扰,http://em.21dtv.com/songs/60132650.mkv
杜玫-你若安好我不打扰,http://em.21dtv.com/songs/60131515.mkv
杨钰莹-你若安好便是晴天,http://em.21dtv.com/songs/60103388.mkv
胡灵-你若安好便是晴天,http://em.21dtv.com/songs/60098709.mkv
孙坚-你若安好便是晴天,http://em.21dtv.com/songs/60083518.mkv
杨钰莹-你若安好便是晴天(演唱会),http://em.21dtv.com/songs/60076934.mkv
胡杰夕-你若安好便是晴天,http://em.21dtv.com/songs/60067279.mkv
韩少-你却躺在别人怀里,http://em.21dtv.com/songs/60072240.mkv
黄睿铭-年轻人不要老熬夜,http://em.21dtv.com/songs/60126486.mkv
杨洪基-年轻的小伙来呀来,http://em.21dtv.com/songs/60032642.mkv
李宇春-年轻的朋友来相会,http://em.21dtv.com/songs/60088007.mkv
郑绪岚+牟玄甫-年轻的朋友来相会,http://em.21dtv.com/songs/60032639.mkv
丁晓红-年轻的朋友来相会(演唱会),http://em.21dtv.com/songs/60032638.mkv
黑龙-你朋友就是我朋友,http://em.21dtv.com/songs/60132021.mkv
黑龙-你朋友就是我朋友,http://em.21dtv.com/songs/60130946.mkv
杨朗朗-那片蔚蓝,http://em.21dtv.com/songs/60105176.mkv
韩红+安泽+邓晓坤+张琪-那片海,http://em.21dtv.com/songs/60123365.mkv
CLC-No Oh Oh,http://em.21dtv.com/songs/60122360.mkv
Apink-No No No,http://em.21dtv.com/songs/60109797.mkv
Galantis-No Money,http://em.21dtv.com/songs/60123474.mkv
VAV-No Doubt,http://em.21dtv.com/songs/60123557.mkv
Beyoncé-No Angel,http://em.21dtv.com/songs/60103008.mkv
王心凌-那年夏天宁静的海,http://em.21dtv.com/songs/60030748.mkv
戴娆-你能停下这场雨吗,http://em.21dtv.com/songs/60091238.mkv
谢雨欣-你能让我上天入地,http://em.21dtv.com/songs/60031937.mkv
司文-你那么美,http://em.21dtv.com/songs/60103965.mkv
谢和弦-你妈没有告诉你吗,http://em.21dtv.com/songs/60112960.mkv
庄心妍-你明明就很在乎我,http://em.21dtv.com/songs/60130291.mkv
刘建东-农民工我的好兄弟,http://em.21dtv.com/songs/60122517.mkv
陈星-农民工就是这个样,http://em.21dtv.com/songs/60085553.mkv
群星-你们的梦我的未来,http://em.21dtv.com/songs/60031914.mkv
小应-你们的婚礼我主持,http://em.21dtv.com/songs/60063153.mkv
左成-你没长大我不敢老,http://em.21dtv.com/songs/60135172.mkv
VP团-你妈逼你结婚了没,http://em.21dtv.com/songs/60123566.mkv
蓝乐-你妈逼你结婚了吗,http://em.21dtv.com/songs/60094272.mkv
卡拉OK-那里有不平那有我,http://em.21dtv.com/songs/60090777.mkv
游本昌-哪里有不平哪有我,http://em.21dtv.com/songs/60090049.mkv
刘须然-南岭我可爱的家乡,http://em.21dtv.com/songs/60031121.mkv
梁雁翎+黄凯芹-那里的天空不下雨,http://em.21dtv.com/songs/60030721.mkv
梁雁翎-哪里的天空不下雨,http://em.21dtv.com/songs/60030664.mkv
乌兰图雅-那里的山那里的水,http://em.21dtv.com/songs/60114375.mkv
覃飞宇-你可知道我的伤悲,http://em.21dtv.com/songs/60031859.mkv
游艾迪-你可以爱我很久吗,http://em.21dtv.com/songs/60031854.mkv
安东阳+司徒兰芳-你开心所以我快乐,http://em.21dtv.com/songs/60121584.mkv
孟庭苇-你看你看月亮的脸,http://em.21dtv.com/songs/60031849.mkv
李鉴轩-你快乐所以我快乐,http://em.21dtv.com/songs/60098496.mkv
李鑑轩-你快乐所以我快乐,http://em.21dtv.com/songs/60097925.mkv
莫文蔚-你快乐所以我快乐(演唱会),http://em.21dtv.com/songs/60076926.mkv
王菲-你快乐所以我快乐,http://em.21dtv.com/songs/60031874.mkv
许茹芸-你快乐所以我快乐(演唱会),http://em.21dtv.com/songs/60031873.mkv
古巨基-你快乐所以我快乐(演唱会),http://em.21dtv.com/songs/60031872.mkv
动力火车-你快乐所以我快乐(演唱会),http://em.21dtv.com/songs/60031871.mkv
王韵壹-你快乐所以我快乐,http://em.21dtv.com/songs/60070990.mkv
张真-你可不可以爱爱我,http://em.21dtv.com/songs/60031852.mkv
雷启飞-你就这样地离开我,http://em.21dtv.com/songs/60067278.mkv
毛毛-你就这样地离开我,http://em.21dtv.com/songs/60062758.mkv
贺一航-你就这样把我丢下,http://em.21dtv.com/songs/60116253.mkv
贺一航-你就这样把我丢下,http://em.21dtv.com/songs/60083515.mkv
丁姵均-你讲欲离开的时拵,http://em.21dtv.com/songs/60108259.mkv
黄志玮+汤奕蓉-你就是我要的幸福,http://em.21dtv.com/songs/60031836.mkv
杨丽-你就是我唯一的爱,http://em.21dtv.com/songs/60085521.mkv
易帆-你就是我唯一的爱,http://em.21dtv.com/songs/60031834.mkv
潘美辰-你就是我唯一的爱,http://em.21dtv.com/songs/60031833.mkv
陈仁杰-你今年回家过年吗,http://em.21dtv.com/songs/60111480.mkv
高雅如-你讲你不是无情人(无原唱),http://em.21dtv.com/songs/60031819.mkv
禾川-你还在听我的歌吗,http://em.21dtv.com/songs/60069661.mkv
刘和刚-你还有多少老朋友,http://em.21dtv.com/songs/60110877.mkv
石焱-你还有多少老朋友,http://em.21dtv.com/songs/60061454.mkv
影视歌曲-你和我之间的承诺,http://em.21dtv.com/songs/60091182.mkv
郭子-你和我和爱情之间,http://em.21dtv.com/songs/60031784.mkv
腾格尔-你和太阳一同升起,http://em.21dtv.com/songs/60089452.mkv
永邦-你还是我最爱的人,http://em.21dtv.com/songs/60088190.mkv
杨五琴-南海 世代我家园,http://em.21dtv.com/songs/60119684.mkv
邱暐议-你还是不懂我爱你,http://em.21dtv.com/songs/60031745.mkv
后弦+SARA-你还欠我一个拥抱,http://em.21dtv.com/songs/60031744.mkv
黄莺莺-怒海萍踪,http://em.21dtv.com/songs/60108187.mkv
彭高平-你还能陪妈妈多久,http://em.21dtv.com/songs/60069660.mkv
卓依婷-女孩的心思你别猜,http://em.21dtv.com/songs/60032865.mkv
周亮-女孩的心思你别猜,http://em.21dtv.com/songs/60032864.mkv
龙飞-女孩的心思你别猜,http://em.21dtv.com/songs/60032863.mkv
唐杰-你会不会像我一样,http://em.21dtv.com/songs/60031804.mkv
吴斐-那个雨天那个路口,http://em.21dtv.com/songs/60086714.mkv
刘雅丽-你给我的喜怒哀乐(演唱会),http://em.21dtv.com/songs/60083509.mkv
刘雅丽-你给我的喜怒哀乐,http://em.21dtv.com/songs/60031722.mkv
刘雷-你给我的地老天荒,http://em.21dtv.com/songs/60110894.mkv
林忆莲-你给我的爱不是爱,http://em.21dtv.com/songs/60031718.mkv
张远喆-你跟他过会更幸福,http://em.21dtv.com/songs/60106867.mkv
晓月-那个伤我最深的人,http://em.21dtv.com/songs/60063158.mkv
方蓉-那个人对你好不好(无原唱),http://em.21dtv.com/songs/60030703.mkv
4MEN+MI-那个男人那个女人,http://em.21dtv.com/songs/60064590.mkv
四大天鹅组合-你管老子上不上班,http://em.21dtv.com/songs/60102064.mkv
南建雄-那个季节真心爱过,http://em.21dtv.com/songs/60110060.mkv
岳太阳-你给的爱我要不起,http://em.21dtv.com/songs/60076908.mkv
卢凯彤-你根本不是我的谁,http://em.21dtv.com/songs/60068535.mkv
区密-难过不必告诉别人,http://em.21dtv.com/songs/60122540.mkv
农夫+方大同-农夫系你老死+love song(演唱会),http://em.21dtv.com/songs/60032747.mkv
中川木-能分开的爱不是爱,http://em.21dtv.com/songs/60031345.mkv
酒吧伤心人-南方的城市飘着雨,http://em.21dtv.com/songs/60072223.mkv
井柏然-你飞到城市另一边,http://em.21dtv.com/songs/60096178.mkv
好妹妹乐队-你飞到城市另一边,http://em.21dtv.com/songs/60094452.mkv
赵大格-New Soul,http://em.21dtv.com/songs/60114806.mkv
曾昭玮-妞儿说,http://em.21dtv.com/songs/60120590.mkv
阿依土尔逊-女儿河畔的姑娘们,http://em.21dtv.com/songs/60032840.mkv
